"vessel_Id","horizontal_net_opening_km","duration_h","speed_kmh","effort","depth","season","species","east_cs","north_cs","time_year","catch_kg"
"O",0.015,2.016666667,5.5,0.1663750000275,21,"Spring","Ele",-0.109007700160547,0.216160999701415,41.3004791238877,0
"O",0.015,2.316666667,5.5,0.1911250000275,22,"Spring","Sep",-0.118941231539521,0.208293904285556,41.3004791238877,0
"O",0.015,2.316666667,5.5,0.1911250000275,22,"Spring","Sol",-0.118941231539521,0.208293904285556,41.3004791238877,0.13
"O",0.015,2.316666667,5.5,0.1911250000275,22,"Spring","Squ",-0.118941231539521,0.208293904285556,41.3004791238877,0.21
"O",0.015,2.316666667,5.5,0.1911250000275,22,"Spring","Ele",-0.118941231539521,0.208293904285556,41.3004791238877,0.13
"O",0.015,2.533333333,5.5,0.2089999999725,21,"Spring","Sep",-0.1815391848069,0.163607263656386,41.3333333333333,0.5
"O",0.015,2.533333333,5.5,0.2089999999725,21,"Spring","Sol",-0.1815391848069,0.163607263656386,41.3333333333333,0
"O",0.015,2.533333333,5.5,0.2089999999725,21,"Spring","Squ",-0.1815391848069,0.163607263656386,41.3333333333333,0.8
"O",0.015,2.533333333,5.5,0.2089999999725,21,"Spring","Ele",-0.1815391848069,0.163607263656386,41.3333333333333,0.05
"O",0.015,2.716666667,5.5,0.2241250000275,20,"Spring","Sep",-0.181492492178074,0.168776764443637,41.3333333333333,0
"O",0.015,2.716666667,5.5,0.2241250000275,20,"Spring","Sol",-0.181492492178074,0.168776764443637,41.3333333333333,0
"O",0.015,2.716666667,5.5,0.2241250000275,20,"Spring","Squ",-0.181492492178074,0.168776764443637,41.3333333333333,0.05
"O",0.015,2.716666667,5.5,0.2241250000275,20,"Spring","Ele",-0.181492492178074,0.168776764443637,41.3333333333333,0.1
"O",0.015,2.466666667,5.5,0.2035000000275,21,"Spring","Sep",-0.170770345428782,0.136576936293022,41.3333333333333,0.05
"O",0.015,2.466666667,5.5,0.2035000000275,21,"Spring","Sol",-0.170770345428782,0.136576936293022,41.3333333333333,0
"O",0.015,2.466666667,5.5,0.2035000000275,21,"Spring","Squ",-0.170770345428782,0.136576936293022,41.3333333333333,0.06
"O",0.015,2.466666667,5.5,0.2035000000275,21,"Spring","Ele",-0.170770345428782,0.136576936293022,41.3333333333333,0.1
"N",0.015,1.616666667,5.5,0.1333750000275,19,"Spring","Sep",-0.117779274783994,0.256073384226229,41.3524982888433,2.64
"N",0.015,1.616666667,5.5,0.1333750000275,19,"Spring","Sol",-0.117779274783994,0.256073384226229,41.3524982888433,0
"N",0.015,1.616666667,5.5,0.1333750000275,19,"Spring","Squ",-0.117779274783994,0.256073384226229,41.3524982888433,0.74
"N",0.015,1.616666667,5.5,0.1333750000275,19,"Spring","Ele",-0.117779274783994,0.256073384226229,41.3524982888433,0.05
"N",0.015,2.083333333,5.5,0.1718749999725,20,"Spring","Sep",-0.0556052376997718,0.296380529617372,41.3524982888433,3.3
"N",0.015,2.083333333,5.5,0.1718749999725,20,"Spring","Sol",-0.0556052376997718,0.296380529617372,41.3524982888433,0
"N",0.015,2.083333333,5.5,0.1718749999725,20,"Spring","Squ",-0.0556052376997718,0.296380529617372,41.3524982888433,0.71
"N",0.015,2.083333333,5.5,0.1718749999725,20,"Spring","Ele",-0.0556052376997718,0.296380529617372,41.3524982888433,2.5
"N",0.015,2.066666667,5.5,0.1705000000275,20,"Spring","Sep",-0.045878073550258,0.283580811086767,41.3524982888433,0.74
"N",0.015,2.066666667,5.5,0.1705000000275,20,"Spring","Sol",-0.045878073550258,0.283580811086767,41.3524982888433,1.87
"N",0.015,2.066666667,5.5,0.1705000000275,20,"Spring","Squ",-0.045878073550258,0.283580811086767,41.3524982888433,1.3
"N",0.015,2.066666667,5.5,0.1705000000275,20,"Spring","Ele",-0.045878073550258,0.283580811086767,41.3524982888433,5.34
"N",0.015,2.166666667,5.5,0.1787500000275,20,"Spring","Sep",-0.0163789295366951,0.272590856195147,41.3524982888433,2.46
"N",0.015,2.166666667,5.5,0.1787500000275,20,"Spring","Sol",-0.0163789295366951,0.272590856195147,41.3524982888433,2.66
"N",0.015,2.166666667,5.5,0.1787500000275,20,"Spring","Squ",-0.0163789295366951,0.272590856195147,41.3524982888433,1.2
"N",0.015,2.166666667,5.5,0.1787500000275,20,"Spring","Ele",-0.0163789295366951,0.272590856195147,41.3524982888433,2.04
"N",0.015,2,5.5,0.165,20,"Spring","Sep",-0.0425533688092491,0.283370675001188,41.3524982888433,1.5
"N",0.015,2,5.5,0.165,20,"Spring","Sol",-0.0425533688092491,0.283370675001188,41.3524982888433,1.36
"N",0.015,2,5.5,0.165,20,"Spring","Squ",-0.0425533688092491,0.283370675001188,41.3524982888433,0.62
"N",0.015,2,5.5,0.165,20,"Spring","Ele",-0.0425533688092491,0.283370675001188,41.3524982888433,2.5
"N",0.015,2.283333333,5.5,0.1883749999725,19,"Spring","Sep",-0.0689075759790535,0.303507662476413,41.3524982888433,2
"N",0.015,2.283333333,5.5,0.1883749999725,19,"Spring","Sol",-0.0689075759790535,0.303507662476413,41.3524982888433,0.24
"N",0.015,2.283333333,5.5,0.1883749999725,19,"Spring","Squ",-0.0689075759790535,0.303507662476413,41.3524982888433,0.63
"N",0.015,2.283333333,5.5,0.1883749999725,19,"Spring","Ele",-0.0689075759790535,0.303507662476413,41.3524982888433,2
"N",0.015,2.266666667,5.5,0.1870000000275,19,"Spring","Sep",-0.0744752077670495,0.30206355692857,41.3524982888433,3.5
"N",0.015,2.266666667,5.5,0.1870000000275,19,"Spring","Sol",-0.0744752077670495,0.30206355692857,41.3524982888433,0.14
"N",0.015,2.266666667,5.5,0.1870000000275,19,"Spring","Squ",-0.0744752077670495,0.30206355692857,41.3524982888433,0.43
"N",0.015,2.266666667,5.5,0.1870000000275,19,"Spring","Ele",-0.0744752077670495,0.30206355692857,41.3524982888433,0.5
"N",0.015,2.316666667,5.5,0.1911250000275,19,"Spring","Sep",-0.147452262773318,0.225082353037933,41.3524982888433,2.5
"N",0.015,2.316666667,5.5,0.1911250000275,19,"Spring","Sol",-0.147452262773318,0.225082353037933,41.3524982888433,0.37
"N",0.015,2.316666667,5.5,0.1911250000275,19,"Spring","Squ",-0.147452262773318,0.225082353037933,41.3524982888433,0.4
"N",0.015,2.316666667,5.5,0.1911250000275,19,"Spring","Ele",-0.147452262773318,0.225082353037933,41.3524982888433,0.28
